"LANG","ITEM","skflavor","suflavor","nsflavor","npiflavor","fciflavor","nqflavor","type"
"fl8547","fl8547-2",1,0,0,1,1,1,"artificial"
"fl8547","fl8547-3",0,1,0,1,1,1,"artificial"
"fl8547","fl8547-4",0,0,1,1,1,0,"artificial"
"fl8547","fl8547-5",1,1,0,0,1,0,"artificial"
"fl8547","fl8547-6",1,1,0,1,0,0,"artificial"
"fl8548","fl8548-1",1,1,0,0,1,0,"artificial"
"fl8548","fl8548-2",1,0,1,1,1,1,"artificial"
"fl8548","fl8548-3",1,0,1,1,1,0,"artificial"
"fl8548","fl8548-4",1,0,1,1,0,0,"artificial"
"fl8549","fl8549-1",0,1,1,1,1,0,"artificial"
"fl8549","fl8549-2",1,0,0,1,0,1,"artificial"
"fl8549","fl8549-3",1,0,1,1,1,1,"artificial"
"fl8549","fl8549-4",0,0,1,0,0,1,"artificial"
"fl8550","fl8550-1",1,0,1,0,1,1,"artificial"
"fl8551","fl8551-1",0,0,1,1,1,0,"artificial"
"fl8551","fl8551-2",1,1,1,1,0,0,"artificial"
"fl8551","fl8551-3",0,0,1,1,1,0,"artificial"
"fl8551","fl8551-4",0,1,0,0,0,1,"artificial"
"fl8552","fl8552-1",0,0,1,1,0,0,"artificial"
"fl8552","fl8552-2",0,0,1,1,1,0,"artificial"
"fl8552","fl8552-3",0,0,1,0,0,1,"artificial"
"fl8553","fl8553-1",1,0,0,1,1,1,"artificial"
"fl8553","fl8553-2",1,0,1,1,0,1,"artificial"
"fl8553","fl8553-3",0,0,0,1,0,1,"artificial"
"fl8554","fl8554-1",0,0,1,0,1,0,"artificial"
"fl8554","fl8554-2",0,1,1,1,0,1,"artificial"
"fl8554","fl8554-3",0,0,0,0,1,0,"artificial"
"fl8554","fl8554-4",1,1,1,1,1,0,"artificial"
"fl8554","fl8554-5",1,1,1,0,0,0,"artificial"
"fl8554","fl8554-6",0,0,1,1,0,0,"artificial"
"fl8554","fl8554-7",1,1,1,1,0,0,"artificial"
"fl8555","fl8555-1",0,1,0,0,0,0,"artificial"
"fl8555","fl8555-2",1,1,1,0,1,1,"artificial"
"fl8555","fl8555-3",1,1,0,0,1,1,"artificial"
"fl8556","fl8556-1",1,1,0,1,1,1,"artificial"
"fl8556","fl8556-2",0,1,1,1,0,0,"artificial"
"fl8556","fl8556-3",0,0,0,0,1,0,"artificial"
"fl8556","fl8556-4",0,0,1,1,1,1,"artificial"
"fl8556","fl8556-5",0,1,1,0,0,0,"artificial"
"fl8556","fl8556-6",0,1,1,1,1,0,"artificial"
"fl8557","fl8557-1",0,1,1,1,0,1,"artificial"
"fl8557","fl8557-2",1,0,1,0,0,0,"artificial"
"fl8557","fl8557-3",1,0,0,0,1,0,"artificial"
"fl8558","fl8558-1",1,0,1,0,1,0,"artificial"
"fl8558","fl8558-2",0,1,1,0,0,0,"artificial"
"fl8558","fl8558-3",1,0,1,0,0,1,"artificial"
"fl8558","fl8558-4",1,0,0,1,1,0,"artificial"
"fl8559","fl8559-1",1,0,1,1,1,0,"artificial"
"fl8559","fl8559-2",1,1,0,1,1,1,"artificial"
"fl8560","fl8560-1",1,0,0,0,1,1,"artificial"
"fl8560","fl8560-2",1,0,0,1,1,1,"artificial"
"fl8560","fl8560-3",1,0,1,1,0,1,"artificial"
"fl8560","fl8560-4",1,0,0,0,1,1,"artificial"
"fl8561","fl8561-1",0,1,1,0,1,0,"artificial"
"fl8562","fl8562-1",0,1,1,1,0,1,"artificial"
"fl8562","fl8562-2",1,0,1,0,1,1,"artificial"
"fl8562","fl8562-3",1,0,0,0,0,1,"artificial"
"fl8563","fl8563-1",1,0,1,1,1,1,"artificial"
"fl8563","fl8563-2",1,1,0,1,0,1,"artificial"
"fl8563","fl8563-3",0,1,0,1,0,1,"artificial"
"fl8563","fl8563-4",1,0,0,0,0,0,"artificial"
"fl8563","fl8563-5",1,0,1,1,0,1,"artificial"
"fl8564","fl8564-1",1,0,1,1,1,0,"artificial"
"fl8565","fl8565-1",1,0,1,1,1,1,"artificial"
"fl8565","fl8565-2",0,0,0,1,1,1,"artificial"
"fl8565","fl8565-3",0,1,1,1,0,1,"artificial"
"fl8565","fl8565-4",0,0,0,1,0,0,"artificial"
"fl8566","fl8566-1",1,1,0,0,1,0,"artificial"
"fl8566","fl8566-2",0,0,1,0,0,0,"artificial"
"fl8566","fl8566-3",1,1,0,1,1,0,"artificial"
"fl8566","fl8566-4",1,1,1,0,1,0,"artificial"
"fl8566","fl8566-5",0,1,0,0,0,1,"artificial"
"fl8567","fl8567-1",1,0,1,1,0,0,"artificial"
"fl8567","fl8567-2",0,1,0,0,0,1,"artificial"
"fl8568","fl8568-1",0,0,0,1,1,1,"artificial"
"fl8568","fl8568-2",1,0,1,1,0,0,"artificial"
"fl8568","fl8568-3",0,0,1,1,1,1,"artificial"
"fl8569","fl8569-1",1,0,1,0,1,1,"artificial"
"fl8569","fl8569-2",0,0,0,1,1,1,"artificial"
"fl8569","fl8569-3",1,1,1,1,1,1,"artificial"
"fl8569","fl8569-4",0,1,0,1,0,1,"artificial"
"fl8569","fl8569-5",0,1,1,1,0,1,"artificial"
"fl8569","fl8569-6",1,1,1,1,0,1,"artificial"
"fl8570","fl8570-1",1,0,1,0,1,1,"artificial"
"fl8570","fl8570-2",1,0,1,1,1,0,"artificial"
"fl8570","fl8570-3",0,1,1,1,1,0,"artificial"
"fl8570","fl8570-4",1,1,1,0,1,1,"artificial"
"fl8571","fl8571-1",1,1,1,1,1,1,"artificial"
"fl8571","fl8571-2",0,1,0,1,0,1,"artificial"
"fl8571","fl8571-3",0,0,1,1,0,0,"artificial"
"fl8571","fl8571-4",1,0,1,0,1,0,"artificial"
"fl8572","fl8572-1",1,1,1,1,1,1,"artificial"
"fl8572","fl8572-2",0,0,1,0,0,0,"artificial"
"fl8572","fl8572-3",1,0,0,0,1,1,"artificial"
"fl8572","fl8572-4",1,1,1,1,1,1,"artificial"
"fl8573","fl8573-1",0,0,1,0,0,1,"artificial"
"fl8573","fl8573-2",1,1,1,1,0,0,"artificial"
"fl8573","fl8573-3",1,0,0,1,1,1,"artificial"
"fl8573","fl8573-4",1,1,0,1,1,1,"artificial"
"fl8573","fl8573-5",1,0,0,1,0,1,"artificial"
"fl8573","fl8573-6",0,0,0,1,1,1,"artificial"
"fl8574","fl8574-1",1,0,1,1,0,0,"artificial"
"fl8574","fl8574-2",0,0,0,0,0,1,"artificial"
"fl8574","fl8574-3",0,0,0,1,0,1,"artificial"
"fl8574","fl8574-4",1,1,1,1,1,1,"artificial"
"fl8575","fl8575-1",1,0,0,1,1,1,"artificial"
"fl8575","fl8575-2",0,0,0,0,1,1,"artificial"
"fl8575","fl8575-3",0,1,1,0,0,1,"artificial"
"fl8575","fl8575-4",1,0,1,1,1,0,"artificial"
"fl8575","fl8575-5",1,1,0,0,0,1,"artificial"
"fl8575","fl8575-6",0,0,0,0,1,0,"artificial"
"fl8576","fl8576-1",1,0,1,0,1,1,"artificial"
"fl8576","fl8576-2",0,1,1,0,0,0,"artificial"
"fl8576","fl8576-3",1,1,1,1,0,1,"artificial"
"fl8576","fl8576-4",0,1,0,1,1,0,"artificial"
"fl8576","fl8576-5",1,0,0,0,0,0,"artificial"
"fl8576","fl8576-6",0,0,0,0,0,1,"artificial"
"fl8577","fl8577-1",1,1,1,1,0,1,"artificial"
"fl8577","fl8577-2",0,0,0,1,1,0,"artificial"
"fl8578","fl8578-1",0,0,0,1,1,1,"artificial"
"fl8578","fl8578-2",0,0,1,0,0,0,"artificial"
"fl8578","fl8578-3",1,1,1,0,1,1,"artificial"
"fl8579","fl8579-1",1,1,1,1,0,1,"artificial"
"fl8579","fl8579-2",0,0,1,0,0,1,"artificial"
"fl8579","fl8579-3",1,0,1,0,0,1,"artificial"
"fl8580","fl8580-1",0,1,0,1,1,0,"artificial"
"fl8580","fl8580-2",1,1,1,0,0,1,"artificial"
"fl8580","fl8580-3",0,1,1,1,0,0,"artificial"
"fl8580","fl8580-4",0,1,1,0,1,1,"artificial"
"fl8580","fl8580-5",1,0,1,1,1,0,"artificial"
"fl8580","fl8580-6",1,0,0,1,1,0,"artificial"
"fl8580","fl8580-7",1,1,1,0,1,1,"artificial"
"fl8581","fl8581-1",1,0,1,1,1,0,"artificial"
"fl8581","fl8581-2",1,0,1,1,1,1,"artificial"
"fl8581","fl8581-3",0,1,0,0,1,0,"artificial"
"fl8581","fl8581-4",1,0,0,1,0,0,"artificial"
"fl8581","fl8581-5",1,0,0,0,1,0,"artificial"
"fl8581","fl8581-6",1,0,1,0,1,0,"artificial"
"fl8582","fl8582-1",0,1,0,1,0,1,"artificial"
"fl8582","fl8582-2",1,1,0,1,0,0,"artificial"
"fl8582","fl8582-3",0,0,0,1,1,0,"artificial"
"fl8583","fl8583-1",0,1,0,0,0,0,"artificial"
"fl8583","fl8583-2",1,0,1,1,0,1,"artificial"
"fl8584","fl8584-1",1,1,1,1,1,1,"artificial"
"fl8584","fl8584-2",0,0,1,1,1,0,"artificial"
"fl8584","fl8584-3",0,0,1,1,1,0,"artificial"
"fl8584","fl8584-4",0,1,0,0,1,1,"artificial"
"fl8584","fl8584-5",0,0,0,0,1,0,"artificial"
"fl8585","fl8585-1",0,1,0,1,0,1,"artificial"
"fl8585","fl8585-2",1,1,1,1,0,0,"artificial"
"fl8585","fl8585-3",0,1,1,0,0,1,"artificial"
"fl8586","fl8586-1",0,0,0,0,1,0,"artificial"
"fl8586","fl8586-2",1,1,0,1,1,0,"artificial"
"fl8586","fl8586-3",1,0,1,0,0,1,"artificial"
"fl8586","fl8586-4",1,0,1,1,1,1,"artificial"
"fl8586","fl8586-5",1,1,1,0,0,0,"artificial"
"fl8586","fl8586-6",1,0,0,1,1,0,"artificial"
"fl8587","fl8587-1",1,0,0,1,0,0,"artificial"
"fl8587","fl8587-2",0,1,0,0,0,0,"artificial"
"fl8587","fl8587-3",1,1,0,0,0,1,"artificial"
"fl8587","fl8587-4",0,0,0,1,1,0,"artificial"
"fl8588","fl8588-1",1,0,1,0,0,1,"artificial"
"fl8588","fl8588-2",1,0,1,1,0,1,"artificial"
"fl8588","fl8588-3",1,1,1,1,0,1,"artificial"
"fl8588","fl8588-4",0,0,1,0,0,1,"artificial"
"fl8588","fl8588-5",1,1,1,0,0,0,"artificial"
"fl8588","fl8588-6",0,1,1,0,1,0,"artificial"
"fl8588","fl8588-7",0,1,1,1,0,0,"artificial"
"fl8589","fl8589-1",1,0,1,1,1,0,"artificial"
"fl8590","fl8590-1",0,1,1,0,1,0,"artificial"
"fl8590","fl8590-2",0,0,1,1,1,1,"artificial"
"fl8590","fl8590-3",1,0,1,1,1,0,"artificial"
"fl8590","fl8590-4",1,0,0,1,1,1,"artificial"
"fl8590","fl8590-5",0,0,1,1,0,1,"artificial"
"fl8590","fl8590-6",0,0,0,1,0,1,"artificial"
"fl8590","fl8590-7",0,1,0,0,1,0,"artificial"
"fl8591","fl8591-1",0,1,1,0,0,1,"artificial"
"fl8591","fl8591-2",0,0,1,1,0,0,"artificial"
"fl8591","fl8591-3",0,1,0,0,1,0,"artificial"
"fl8592","fl8592-1",0,1,0,1,1,0,"artificial"
"fl8592","fl8592-2",0,1,0,1,0,1,"artificial"
"fl8592","fl8592-3",1,1,0,1,1,1,"artificial"
"fl8592","fl8592-4",1,0,1,0,1,1,"artificial"
"fl8592","fl8592-5",1,0,0,1,0,1,"artificial"
"fl8592","fl8592-6",0,1,0,0,0,0,"artificial"
"fl8593","fl8593-1",0,1,1,0,0,1,"artificial"
"fl8593","fl8593-2",0,1,1,0,1,1,"artificial"
"fl8593","fl8593-3",0,0,0,1,0,0,"artificial"
"fl8593","fl8593-4",0,1,0,1,1,1,"artificial"
"fl8594","fl8594-1",1,0,1,0,1,1,"artificial"
"fl8594","fl8594-2",0,0,0,1,1,1,"artificial"
"fl8594","fl8594-3",1,1,0,1,0,0,"artificial"
"fl8594","fl8594-4",1,1,0,0,1,1,"artificial"
"fl8594","fl8594-5",1,1,1,0,1,0,"artificial"
"fl8595","fl8595-1",1,1,0,1,0,0,"artificial"
"fl8595","fl8595-2",0,0,0,1,0,0,"artificial"
"fl8595","fl8595-3",1,0,1,1,0,1,"artificial"
"fl8596","fl8596-1",1,1,1,0,0,1,"artificial"
"fl8596","fl8596-2",0,0,0,0,1,1,"artificial"
"fl8596","fl8596-3",1,0,1,1,0,1,"artificial"
"fl8596","fl8596-4",1,0,1,1,0,1,"artificial"
"fl8596","fl8596-5",1,0,0,1,0,1,"artificial"
"fl8596","fl8596-6",0,1,1,0,1,1,"artificial"
"fl8597","fl8597-1",1,0,0,0,0,0,"artificial"
"fl8597","fl8597-2",1,0,0,1,1,0,"artificial"
"fl8597","fl8597-3",0,1,1,0,0,1,"artificial"
"fl8597","fl8597-4",0,0,1,0,0,0,"artificial"
"fl8597","fl8597-5",1,0,1,0,0,0,"artificial"
"fl8597","fl8597-6",1,0,0,0,1,1,"artificial"
"fl8598","fl8598-1",1,0,0,0,0,1,"artificial"
"fl8598","fl8598-2",0,1,1,1,1,0,"artificial"
"fl8599","fl8599-1",0,0,0,1,0,1,"artificial"
"fl8599","fl8599-2",0,1,1,1,1,1,"artificial"
"fl8599","fl8599-3",0,1,0,0,0,0,"artificial"
"fl8600","fl8600-1",0,0,0,0,1,0,"artificial"
"fl8601","fl8601-1",1,1,1,0,1,0,"artificial"
"fl8601","fl8601-2",0,1,0,1,0,1,"artificial"
"fl8601","fl8601-3",0,1,0,0,0,0,"artificial"
"fl8601","fl8601-4",0,1,0,1,0,1,"artificial"
"fl8601","fl8601-5",1,0,1,1,1,0,"artificial"
"fl8601","fl8601-6",1,1,1,0,0,0,"artificial"
"fl8601","fl8601-7",1,0,1,0,0,0,"artificial"
"fl8602","fl8602-1",0,0,1,0,1,0,"artificial"
"fl8602","fl8602-2",0,1,1,0,1,0,"artificial"
"fl8602","fl8602-3",0,0,0,0,1,1,"artificial"
"fl8602","fl8602-4",0,1,0,1,0,1,"artificial"
"fl8602","fl8602-5",0,1,0,1,0,1,"artificial"
"fl8602","fl8602-6",1,1,1,0,0,1,"artificial"
"fl8603","fl8603-1",0,0,0,1,0,0,"artificial"
"fl8603","fl8603-2",0,1,0,1,1,0,"artificial"
"fl8603","fl8603-3",1,0,0,1,1,1,"artificial"
"fl8603","fl8603-4",1,0,1,0,0,1,"artificial"
"fl8603","fl8603-5",1,1,1,0,0,1,"artificial"
"fl8603","fl8603-6",0,0,0,1,0,1,"artificial"
"fl8603","fl8603-7",1,0,1,0,0,0,"artificial"
"fl8604","fl8604-1",1,0,0,1,1,0,"artificial"
"fl8605","fl8605-1",0,1,0,1,0,1,"artificial"
"fl8605","fl8605-2",1,1,1,0,1,1,"artificial"
"fl8605","fl8605-3",0,0,1,1,1,0,"artificial"
"fl8606","fl8606-1",1,1,0,0,1,1,"artificial"
"fl8606","fl8606-2",0,0,0,1,0,0,"artificial"
"fl8606","fl8606-3",0,0,1,1,1,0,"artificial"
"fl8606","fl8606-4",0,1,1,1,0,0,"artificial"
"fl8607","fl8607-1",1,1,1,0,1,1,"artificial"
"fl8608","fl8608-1",1,0,1,1,1,1,"artificial"
"fl8608","fl8608-2",1,0,1,0,1,1,"artificial"
"fl8608","fl8608-3",0,0,1,0,0,1,"artificial"
"fl8608","fl8608-4",0,0,0,1,1,1,"artificial"
"fl8609","fl8609-1",0,1,1,1,1,1,"artificial"
"fl8609","fl8609-2",0,1,1,0,1,0,"artificial"
"fl8610","fl8610-1",0,0,1,1,1,0,"artificial"
"fl8611","fl8611-1",0,1,1,1,1,0,"artificial"
"fl8611","fl8611-2",0,1,1,0,1,0,"artificial"
"fl8611","fl8611-3",1,0,1,1,0,1,"artificial"
"fl8611","fl8611-4",1,1,0,0,0,1,"artificial"
"fl8611","fl8611-5",1,0,0,0,0,0,"artificial"
"fl8611","fl8611-6",0,1,1,0,0,0,"artificial"
"fl8612","fl8612-1",0,0,0,0,1,1,"artificial"
"fl8612","fl8612-2",0,0,0,1,1,1,"artificial"
"fl8613","fl8613-1",1,1,0,1,0,1,"artificial"
"fl8613","fl8613-2",0,0,0,1,0,0,"artificial"
"fl8613","fl8613-3",0,1,1,1,1,1,"artificial"
"fl8614","fl8614-1",0,1,0,0,1,1,"artificial"
"fl8614","fl8614-2",1,1,0,0,1,0,"artificial"
"fl8614","fl8614-3",1,1,0,0,0,1,"artificial"
"fl8615","fl8615-1",1,0,0,1,1,1,"artificial"
"fl8615","fl8615-2",1,1,0,0,0,0,"artificial"
"fl8615","fl8615-3",1,1,1,0,0,1,"artificial"
"fl8615","fl8615-4",1,0,0,0,0,0,"artificial"
"fl8616","fl8616-1",0,1,1,1,1,0,"artificial"
"fl8616","fl8616-2",0,0,1,1,0,0,"artificial"
"fl8616","fl8616-3",1,1,1,0,1,1,"artificial"
"fl8616","fl8616-4",0,1,0,1,0,0,"artificial"
"fl8616","fl8616-5",1,1,0,1,1,0,"artificial"
"fl8616","fl8616-6",1,0,0,1,1,1,"artificial"
"fl8617","fl8617-1",1,0,0,0,0,1,"artificial"
"fl8617","fl8617-2",0,0,0,1,1,1,"artificial"
"fl8618","fl8618-1",0,0,0,0,1,1,"artificial"
"fl8618","fl8618-2",1,0,1,0,1,1,"artificial"
"fl8619","fl8619-1",0,0,0,1,0,0,"artificial"
"fl8619","fl8619-2",1,1,1,1,0,1,"artificial"
"fl8619","fl8619-3",0,0,1,0,1,1,"artificial"
"fl8619","fl8619-4",1,1,0,0,1,1,"artificial"
"fl8620","fl8620-1",0,1,1,0,1,1,"artificial"
"fl8620","fl8620-2",1,0,0,0,0,1,"artificial"
"fl8621","fl8621-1",1,1,1,0,0,0,"artificial"
"fl8621","fl8621-2",0,1,0,0,1,1,"artificial"
"fl8622","fl8622-1",1,0,1,0,1,1,"artificial"
"fl8622","fl8622-2",1,0,0,1,1,1,"artificial"
"fl8622","fl8622-3",0,0,0,0,0,1,"artificial"
"fl8622","fl8622-4",0,0,1,1,0,0,"artificial"
"fl8623","fl8623-1",0,0,1,0,0,0,"artificial"
"fl8623","fl8623-2",0,1,0,0,1,1,"artificial"
"fl8623","fl8623-3",1,1,0,0,0,0,"artificial"
"fl8623","fl8623-4",1,1,0,1,0,0,"artificial"
"fl8623","fl8623-5",0,1,1,0,0,0,"artificial"
"fl8623","fl8623-6",0,0,1,0,1,0,"artificial"
"fl8623","fl8623-7",0,0,0,0,0,1,"artificial"
"fl8624","fl8624-1",0,1,1,0,1,1,"artificial"
"fl8624","fl8624-2",1,0,0,0,0,1,"artificial"
"fl8624","fl8624-3",0,0,0,1,0,0,"artificial"
"fl8624","fl8624-4",0,1,0,1,1,1,"artificial"
"fl8624","fl8624-5",1,0,0,0,0,0,"artificial"
"fl8624","fl8624-6",0,0,0,1,0,0,"artificial"
"fl8624","fl8624-7",1,0,0,1,1,1,"artificial"
"fl8625","fl8625-1",1,1,1,0,1,1,"artificial"
"fl8625","fl8625-2",0,1,1,0,1,1,"artificial"
"fl8626","fl8626-1",1,1,1,1,0,1,"artificial"
"fl8626","fl8626-2",0,1,0,0,1,1,"artificial"
"fl8626","fl8626-3",1,1,0,1,1,1,"artificial"
"fl8626","fl8626-4",0,0,0,1,0,1,"artificial"
"fl8626","fl8626-5",1,1,1,1,0,1,"artificial"
"fl8626","fl8626-6",1,1,1,0,1,1,"artificial"
"fl8626","fl8626-7",1,0,0,0,1,1,"artificial"
"fl8627","fl8627-1",1,0,1,1,0,1,"artificial"
"fl8627","fl8627-2",0,1,0,1,0,1,"artificial"
"fl8627","fl8627-3",0,1,1,0,1,1,"artificial"
"fl8627","fl8627-4",0,0,1,0,1,0,"artificial"
"fl8628","fl8628-1",1,0,0,0,1,0,"artificial"
"fl8628","fl8628-2",1,0,1,0,0,1,"artificial"
"fl8628","fl8628-3",0,1,0,0,0,0,"artificial"
"fl8628","fl8628-4",1,0,1,0,1,1,"artificial"
"fl8628","fl8628-5",0,0,0,1,1,1,"artificial"
"fl8629","fl8629-1",0,0,1,0,0,0,"artificial"
"fl8629","fl8629-2",0,1,1,0,1,1,"artificial"
"fl8629","fl8629-3",0,1,0,0,0,0,"artificial"
"fl8629","fl8629-4",0,0,1,1,0,0,"artificial"
"fl8629","fl8629-5",0,1,0,0,0,0,"artificial"
"fl8629","fl8629-6",0,1,1,1,0,0,"artificial"
"fl8629","fl8629-7",0,1,1,1,0,1,"artificial"
"fl8630","fl8630-1",1,0,0,0,0,1,"artificial"
"fl8630","fl8630-2",1,1,1,0,0,0,"artificial"
"fl8630","fl8630-3",1,0,1,0,0,1,"artificial"
"fl8630","fl8630-4",0,1,0,0,0,1,"artificial"
"fl8630","fl8630-5",1,0,0,1,1,1,"artificial"
"fl8630","fl8630-6",1,1,0,0,1,1,"artificial"
"fl8631","fl8631-1",1,0,1,1,1,0,"artificial"
"fl8632","fl8632-1",1,0,1,1,1,0,"artificial"
"fl8632","fl8632-2",1,1,0,1,0,1,"artificial"
"fl8632","fl8632-3",1,0,0,1,0,0,"artificial"
"fl8633","fl8633-1",1,1,0,0,0,0,"artificial"
"fl8633","fl8633-2",1,1,1,1,1,1,"artificial"
"fl8633","fl8633-3",1,1,0,1,1,0,"artificial"
"fl8633","fl8633-4",1,0,1,1,0,1,"artificial"
"fl8633","fl8633-5",1,1,1,1,0,0,"artificial"
"fl8633","fl8633-6",0,1,0,1,1,1,"artificial"
"fl8634","fl8634-1",0,1,1,1,1,1,"artificial"
"fl8634","fl8634-2",0,0,0,1,1,1,"artificial"
"fl8634","fl8634-3",0,0,1,1,1,0,"artificial"
"fl8634","fl8634-4",1,0,0,0,0,0,"artificial"
"fl8634","fl8634-5",0,1,1,1,0,1,"artificial"
"fl8635","fl8635-1",0,1,1,1,1,0,"artificial"
"fl8635","fl8635-2",0,1,1,0,1,1,"artificial"
"fl8635","fl8635-3",1,0,0,0,0,1,"artificial"
"fl8636","fl8636-1",0,0,1,0,0,0,"artificial"
"fl8636","fl8636-2",1,0,0,1,0,1,"artificial"
"fl8637","fl8637-1",1,1,1,1,1,0,"artificial"
"fl8638","fl8638-1",0,1,0,1,0,1,"artificial"
"fl8639","fl8639-1",0,1,1,0,0,0,"artificial"
"fl8639","fl8639-2",1,1,1,0,1,1,"artificial"
"fl8639","fl8639-3",0,1,0,0,1,1,"artificial"
"fl8640","fl8640-1",1,0,1,1,0,1,"artificial"
"fl8640","fl8640-2",1,1,0,1,0,0,"artificial"
"fl8640","fl8640-3",0,1,0,0,0,0,"artificial"
"fl8641","fl8641-1",1,1,1,0,1,1,"artificial"
"fl8641","fl8641-2",1,0,1,0,0,0,"artificial"
"fl8641","fl8641-3",1,1,1,0,0,1,"artificial"
"fl8641","fl8641-4",1,0,1,1,0,0,"artificial"
"fl8641","fl8641-5",0,1,0,0,1,1,"artificial"
"fl8641","fl8641-6",0,0,0,0,1,1,"artificial"
"fl8642","fl8642-1",1,0,1,1,0,0,"artificial"
"fl8642","fl8642-2",1,0,0,0,1,0,"artificial"
"fl8642","fl8642-3",0,1,1,0,0,0,"artificial"
"fl8642","fl8642-4",1,0,1,1,1,1,"artificial"
"fl8642","fl8642-5",1,1,1,0,1,0,"artificial"
"fl8642","fl8642-6",1,0,1,0,1,0,"artificial"
"fl8643","fl8643-1",1,0,0,0,1,0,"artificial"
"fl8643","fl8643-2",0,1,1,0,1,1,"artificial"
"fl8643","fl8643-3",1,0,1,0,0,0,"artificial"
"fl8643","fl8643-4",0,1,1,1,0,1,"artificial"
"fl8643","fl8643-5",0,1,0,0,0,1,"artificial"
"fl8643","fl8643-6",0,0,0,1,0,1,"artificial"
"fl8643","fl8643-7",1,0,0,0,0,1,"artificial"
"fl8644","fl8644-1",0,1,1,1,1,0,"artificial"
"fl8644","fl8644-2",1,0,1,1,0,1,"artificial"
"fl8645","fl8645-1",0,1,1,1,0,0,"artificial"
"fl8645","fl8645-2",1,0,0,0,0,0,"artificial"
"fl8646","fl8646-1",0,1,1,0,1,1,"artificial"
"fl8646","fl8646-2",1,1,1,1,1,1,"artificial"
"fl8646","fl8646-3",1,0,0,0,0,1,"artificial"
"fl8646","fl8646-4",1,0,1,0,1,0,"artificial"
"fl8647","fl8647-1",1,0,1,0,1,0,"artificial"
"fl8647","fl8647-2",0,1,1,1,0,0,"artificial"
"fl8647","fl8647-3",0,1,1,0,1,1,"artificial"
"fl8648","fl8648-1",1,0,1,1,0,1,"artificial"
"fl8648","fl8648-2",0,1,0,1,1,0,"artificial"
"fl8648","fl8648-3",1,1,1,0,1,0,"artificial"
"fl8648","fl8648-4",0,0,1,1,1,0,"artificial"
"fl8648","fl8648-5",0,1,1,1,0,1,"artificial"
"fl8648","fl8648-6",0,0,1,1,0,1,"artificial"
"fl8648","fl8648-7",0,0,0,1,1,1,"artificial"
"fl8649","fl8649-1",0,0,0,1,1,0,"artificial"
"fl8649","fl8649-2",0,0,0,0,0,1,"artificial"
"fl8649","fl8649-3",1,0,0,0,0,1,"artificial"
"fl8649","fl8649-4",0,0,0,0,1,1,"artificial"
"fl8649","fl8649-5",0,1,0,1,1,1,"artificial"
"fl8649","fl8649-6",1,1,1,1,1,0,"artificial"
"fl8650","fl8650-1",0,0,0,0,1,1,"artificial"
"fl8650","fl8650-2",0,1,1,1,0,1,"artificial"
"fl8650","fl8650-3",1,0,0,1,0,1,"artificial"
"fl8650","fl8650-4",0,1,1,1,0,0,"artificial"
"fl8650","fl8650-5",1,1,1,1,1,0,"artificial"
"fl8650","fl8650-6",1,1,1,0,0,0,"artificial"
"fl8650","fl8650-7",1,1,1,1,0,1,"artificial"
"fl8651","fl8651-1",0,1,1,1,1,0,"artificial"
"fl8651","fl8651-2",1,0,0,0,0,0,"artificial"
"fl8651","fl8651-3",1,1,1,0,0,1,"artificial"
"fl8651","fl8651-4",1,1,0,0,1,1,"artificial"
"fl8651","fl8651-5",0,0,0,1,1,1,"artificial"
"fl8652","fl8652-1",0,0,1,0,0,0,"artificial"
"fl8652","fl8652-2",0,1,0,1,0,1,"artificial"
"fl8653","fl8653-1",0,1,0,0,1,0,"artificial"
"fl8653","fl8653-2",1,1,0,0,0,1,"artificial"
"fl8653","fl8653-3",0,1,0,1,0,0,"artificial"
"fl8653","fl8653-4",1,0,0,1,0,0,"artificial"
"fl8653","fl8653-5",1,1,1,1,0,1,"artificial"
"fl8653","fl8653-6",0,0,0,1,1,0,"artificial"
"fl8653","fl8653-7",1,0,1,1,0,1,"artificial"
"fl8654","fl8654-1",1,0,0,1,1,1,"artificial"
"fl8654","fl8654-2",1,1,1,1,0,0,"artificial"
"fl8655","fl8655-1",0,0,0,1,0,0,"artificial"
"fl8655","fl8655-2",1,1,1,1,1,0,"artificial"
"fl8655","fl8655-3",0,1,1,0,0,1,"artificial"
"fl8655","fl8655-4",1,0,1,1,1,1,"artificial"
"fl8655","fl8655-5",0,0,0,1,1,1,"artificial"
"fl8656","fl8656-1",0,0,0,1,0,0,"artificial"
"fl8656","fl8656-2",0,1,0,0,1,1,"artificial"
"fl8657","fl8657-1",0,1,0,1,1,1,"artificial"
"fl8657","fl8657-2",1,0,0,1,0,1,"artificial"
"fl8657","fl8657-3",1,1,1,1,0,1,"artificial"
"fl8657","fl8657-4",0,0,1,0,1,1,"artificial"
"fl8657","fl8657-5",0,0,1,0,1,1,"artificial"
"fl8658","fl8658-1",1,0,1,0,0,1,"artificial"
"fl8658","fl8658-2",1,0,1,1,1,0,"artificial"
"fl8658","fl8658-3",0,0,1,0,0,1,"artificial"
"fl8658","fl8658-4",0,0,1,1,0,0,"artificial"
"fl8658","fl8658-5",1,1,1,0,0,1,"artificial"
"fl8658","fl8658-6",0,0,0,0,0,1,"artificial"
"fl8659","fl8659-1",0,0,1,1,0,0,"artificial"
"fl8659","fl8659-2",0,0,0,0,1,1,"artificial"
